형태소,품사,분류,카운트
ㅜ,KoreanParticle,10,9
ㅜㅜ,KoreanParticle,1,7
ㅜㅜ,KoreanParticle,3,2
ㅜㅜ,KoreanParticle,4,2
ㅜㅜ,KoreanParticle,5,1
ㅜㅜ,KoreanParticle,6,2
ㅜㅜ,KoreanParticle,7,4
ㅜㅜ,KoreanParticle,8,6
ㅜㅜ,KoreanParticle,9,4
ㅜㅜ,KoreanParticle,10,22
ㅜㅜㅋㅋ,KoreanParticle,10,1
ㅜㅜㅜ,KoreanParticle,1,1
ㅜㅜㅜ,KoreanParticle,6,1
ㅜㅜㅜ,KoreanParticle,10,3
ㅜㅜㅜㅜ,KoreanParticle,1,1
ㅜㅜㅜㅜ,KoreanParticle,5,1
ㅜㅜㅜㅜ,KoreanParticle,8,1
ㅜㅠ,KoreanParticle,1,1
ㅜㅠ,KoreanParticle,7,1
ㅜㅠ,KoreanParticle,10,1
ㅜㅠㅠㅠ,KoreanParticle,10,1
ㅜㅡㅜ,KoreanParticle,10,1
ㅜㅡㅠ,KoreanParticle,10,1
ㅠ,KoreanParticle,1,9
ㅠ,KoreanParticle,4,1
ㅠ,KoreanParticle,5,4
ㅠ,KoreanParticle,6,3
ㅠ,KoreanParticle,7,5
ㅠ,KoreanParticle,8,10
ㅠ,KoreanParticle,9,4
ㅠ,KoreanParticle,10,31
ㅠㅋ,KoreanParticle,10,1
ㅠㅜ,KoreanParticle,1,1
ㅠㅜ,KoreanParticle,10,7
ㅠㅜㅠㅠ,KoreanParticle,10,1
ㅠㅠ,KoreanParticle,1,19
ㅠㅠ,KoreanParticle,2,1
ㅠㅠ,KoreanParticle,3,1
ㅠㅠ,KoreanParticle,5,2
ㅠㅠ,KoreanParticle,6,6
ㅠㅠ,KoreanParticle,7,7
ㅠㅠ,KoreanParticle,8,9
ㅠㅠ,KoreanParticle,9,3
ㅠㅠ,KoreanParticle,10,59
ㅠㅠㅜ,KoreanParticle,10,1
ㅠㅠㅠ,KoreanParticle,1,1
ㅠㅠㅠ,KoreanParticle,5,1
ㅠㅠㅠ,KoreanParticle,7,1
ㅠㅠㅠ,KoreanParticle,8,3
ㅠㅠㅠ,KoreanParticle,9,2
ㅠㅠㅠ,KoreanParticle,10,7
ㅠㅠㅠㅠ,KoreanParticle,1,1
ㅠㅠㅠㅠ,KoreanParticle,10,4
ㅡ,KoreanParticle,5,2
ㅡ,KoreanParticle,6,2
ㅡ,KoreanParticle,7,1
ㅡ,KoreanParticle,9,1
ㅡ,KoreanParticle,10,2
ㅡㄱ,KoreanParticle,10,1
ㅡㅇ,KoreanParticle,10,1
ㅡㅋ,KoreanParticle,10,1
ㅡㅍㅋ,KoreanParticle,10,1
ㅡㅡ,KoreanParticle,1,10
ㅡㅡ,KoreanParticle,5,1
ㅡㅡ,KoreanParticle,6,2
ㅡㅡ,KoreanParticle,7,1
ㅡㅡ,KoreanParticle,8,2
ㅡㅡ,KoreanParticle,9,2
ㅡㅡ,KoreanParticle,10,8
ㅡㅡㅋ,KoreanParticle,6,1
ㅡㅡㅋㅋ,KoreanParticle,5,1
ㅢ,KoreanParticle,10,1
ㅣ,KoreanParticle,5,1
ㅣ,KoreanParticle,6,1
ㅣ,KoreanParticle,7,1
ㅣ,KoreanParticle,10,2
ㅣㄹ,KoreanParticle,9,1
ㆍ,Foreign,9,1
ㆍ,Foreign,10,3
가,Josa,1,105
가,Josa,2,10
가,Josa,3,10
가,Josa,4,10
가,Josa,5,36
가,Josa,6,63
가,Josa,7,89
가,Josa,8,100
가,Josa,9,71
가,Josa,10,219
가,Verb,1,5
가,Verb,5,2
가,Verb,6,2
가,Verb,7,5
가,Verb,8,10
가,Verb,9,2
가,Verb,10,21
가감,Noun,7,1
가거든요,Verb,10,1
가게,Noun,9,1
가고,Verb,6,1
가고,Verb,7,1
가고,Verb,8,1
가고,Verb,10,1
가고싶다는,Verb,10,1
가관,Noun,1,1
가교,Noun,7,1
가교,Noun,9,1
가구,Noun,10,1
가기,Noun,9,1
가까이,Noun,7,1
가끔,Noun,7,1
가끔,Noun,9,1
가끔,Noun,10,1
가나,Noun,1,1
가나,Noun,3,1
가나,Noun,10,2
가나다,Noun,10,6
가난,Noun,10,1
가는,Verb,7,3
가는,Verb,8,4
가는,Verb,9,3
가는,Verb,10,10
가는가,Verb,4,1
가는거냐,Verb,4,1
가는건,Verb,10,1
가는줄,Verb,8,2
가는줄,Verb,9,10
가는줄,Verb,10,31
가는줄도,Verb,10,2
가는지,Verb,9,1
가능,Noun,5,1
가능,Noun,9,1
가능하다,Adjective,7,2
가능하다,Adjective,10,1
가능하지만,Adjective,10,1
가능한,Adjective,5,1
가능한것,Adjective,10,1
가능할,Adjective,10,1
가능했으면,Adjective,10,1
가대,Noun,10,1
가더라,Verb,7,1
가더라,Verb,10,1
가더라구요,Verb,9,1
가더라구요,Verb,10,1
가데,Noun,8,1
가도,Noun,1,1
가득,Noun,7,1
가득한,Adjective,8,1
가득해서,Adjective,6,1
가득했음,Adjective,10,1
가디언즈,Noun,5,1
가디언즈,Noun,7,2
가디언즈,Noun,10,2
가량,Noun,10,1
가량나오고,Foreign,8,1
가려구요,Verb,10,1
가려졌는데,Verb,7,1
가려진,Noun,3,1
가르고,Verb,8,1
가리기,Verb,7,1
가리기,Verb,9,1
가릴만큼,Verb,9,1
가막,Noun,10,1
가만,Adverb,10,1
가면,Noun,8,3
가면,Noun,9,1
가면,Noun,10,3
가몬,Noun,7,1
가물가물,Adverb,8,1
가미,Noun,7,1
가버렸다는,Verb,8,1
가버리지,Verb,10,1
가벼운,Adjective,1,1
가볍게,Adjective,1,1
가볍게,Adjective,7,3
가볍게,Adjective,9,1
가볍게,Adjective,10,1
가볍다,Adjective,7,1
가볍지도,Adjective,8,2
가보,Noun,1,1
가보니,Verb,1,2
가본,Verb,1,1
가본,Verb,10,2
가볼께,Verb,6,1
가봐도,Verb,5,1
가봐야겠다,Verb,10,2
가뿐히,Adjective,8,1
가산,Noun,7,1
가서,Verb,1,2
가서,Verb,6,1
가서,Verb,7,2
가서,Verb,9,2
가서,Verb,10,17
가서인지,Verb,8,1
가세,Noun,8,1
가세,Noun,10,5
가셨다,Verb,10,1
가슴,Noun,7,1
가슴,Noun,8,2
가슴,Noun,10,2
가시,Noun,10,2
가시길,Verb,10,1
가신,Noun,10,1
가십시오,Verb,10,1
가아니다,Verb,10,1
가안,Noun,1,1
가안,Noun,7,1
가야,Noun,8,1
가야,Noun,9,1
가야,Noun,10,5
가야겠어요,Verb,10,1
가오,Noun,10,1
가왜,Noun,5,1
가요,Noun,1,2
가요,Noun,6,1
가요,Noun,10,1
가운데,Noun,10,1
가을,Noun,10,1
가이,Verb,9,1
가이거,Noun,1,1
가자,Verb,10,1
가장,Noun,4,1
가장,Noun,5,1
가장,Noun,6,2
가장,Noun,7,2
가장,Noun,8,3
가장,Noun,9,4
가장,Noun,10,4
가재,Noun,9,1
가져가는,Verb,6,1
가졌는데,Verb,1,1
가족,Noun,1,5
가족,Noun,6,2
가족,Noun,8,8
가족,Noun,9,4
가족,Noun,10,3
가족사,Noun,9,1
가족사,Noun,10,1
가족영화,Noun,1,1
가죠,Verb,10,1
가지,Noun,1,3
가지,Noun,5,1
가지,Noun,7,2
가지,Noun,8,2
가지,Noun,9,2
가지,Noun,10,2
가진,Verb,6,1
가진,Verb,10,1
가첨,Noun,10,1
가출,Noun,7,1
가치,Noun,1,2
가치,Noun,10,2
가탐,Noun,6,1
가필드,Noun,1,1
가하리란,Verb,6,1
가히,Adverb,9,1
가히,Adverb,10,1
각,Modifier,8,1
각,Modifier,9,1
각,Noun,1,1
각,Noun,8,3
각,Noun,9,1
각,Noun,10,6
각가지,Noun,10,1
각각,Noun,8,1
각각,Noun,9,1
각본,Noun,10,1
각색,Noun,10,1
각자,Noun,10,2
간,Foreign,1,1
간,Foreign,5,1
간,Foreign,10,1
간,Noun,1,2
간,Noun,5,1
간,Noun,10,2
간,Suffix,1,2
간,Suffix,4,1
간,Suffix,8,2
간,Suffix,9,1
간,Suffix,10,4
간간히,Adverb,8,2
간간히,Adverb,9,1
간건데,Verb,1,1
간것도,Verb,10,1
간결하게,Adjective,6,1
간노,Noun,9,1
간다,Noun,1,2
간다,Noun,6,1
간다,Noun,7,3
간다,Noun,8,1
간다,Noun,9,1
간다,Noun,10,4
간단하게,Adjective,3,1
간만,Noun,8,2
간만,Noun,9,2
간만,Noun,10,4
간반,Noun,10,1
간섭,Noun,8,1
간의,Foreign,10,1
간의,Noun,6,1
간이,Noun,10,1
간지,Noun,7,1
간지,Noun,10,4
간지나는데,Verb,8,1
간지러운,Adjective,7,1
간판,Noun,5,1
간판,Noun,9,3
간판,Noun,10,4
간함,Noun,10,1
갈,Verb,6,1
갈,Verb,8,1
갈,Verb,10,1
갈거,Verb,10,2
갈굼,Verb,1,1
갈까,Verb,8,1
갈까,Verb,10,1
갈꺼에요,Verb,10,1
갈듯,Verb,8,1
갈등,Noun,3,2
갈등,Noun,4,1
갈등,Noun,8,2
갈등,Noun,9,1
갈등,Noun,10,1
갈래,Noun,1,1
갈려,Verb,9,1
갈려서,Verb,10,1
갈리,Noun,8,1
갈린다,Verb,8,1
갈린단,Verb,10,1
갈릴것,Verb,10,1
갈릴듯,Verb,6,1
갈림,Noun,1,1
갈수,Noun,1,1
갈수록,Noun,1,2
갈수록,Noun,5,2
갈수록,Noun,6,2
갈수록,Noun,7,1
갈수록,Noun,8,5
갈수록,Noun,9,2
갈수록,Noun,10,5
감,Noun,1,1
감,Noun,4,2
감,Noun,5,5
감,Noun,6,3
감,Noun,7,6
감,Noun,8,13
감,Noun,9,6
감,Noun,10,15
감기더라,Verb,1,1
감도,Verb,2,1
감도,Verb,6,1
감도,Verb,7,3
감도,Verb,8,3
감도,Verb,9,1
감도,Verb,10,2
감도있는디,Verb,8,1
감도있었습니다,Verb,9,1
감도있었지만,Verb,8,1
감독,Noun,1,8
감독,Noun,2,1
감독,Noun,5,4
감독,Noun,6,2
감독,Noun,7,1
감독,Noun,8,2
감독,Noun,9,2
감독,Noun,10,6
감독판,Noun,8,2
감동,Noun,1,6
감동,Noun,2,1
감동,Noun,3,1
감동,Noun,5,1
감동,Noun,6,1
감동,Noun,7,1
감동,Noun,8,2
감동,Noun,9,3
감동,Noun,10,19
감명,Noun,1,1
감사,Noun,10,3
감사하다,Verb,8,1
감사하다,Verb,10,1
감사할,Verb,10,1
감사합니다,Verb,7,1
감사합니다,Verb,9,1
감사합니다,Verb,10,3
감상,Noun,4,1
감상,Noun,6,1
감상,Noun,7,3
감상,Noun,8,3
감상,Noun,9,6
감상,Noun,10,3
감샇,Noun,10,1
감소,Noun,1,1
감소,Noun,9,1
감안,Noun,6,1
감운,Verb,8,1
감은,Verb,6,1
감은,Verb,8,3
감이있습니다,Verb,1,1
감이있었지만,Verb,8,1
감있게,Verb,1,1
감있길래,Verb,6,1
감있는,Verb,7,1
감점,Noun,9,1
감정,Noun,2,1
감정,Noun,4,1
감출수가,Verb,8,1
감탄,Noun,10,3
감흥,Noun,6,1
감흥,Noun,8,1
감히,Noun,7,1
감히,Noun,8,1
감히,Noun,10,1
갑,Noun,1,1
갑,Noun,10,3
갑니다,Verb,1,1
갑니다,Verb,9,1
갑니다,Verb,10,10
갑인것,Verb,10,1
갑인듯,Verb,5,1
갑인듯,Verb,9,1
갑인듯,Verb,10,1
갑임,Noun,1,1
갑임,Noun,10,1
갑자기,Noun,1,1
갑자기,Noun,6,1
갑자기,Noun,8,1
갑자기,Noun,9,1
갑작스러운,Adjective,3,1
값,Noun,1,1
값,Noun,7,4
값,Noun,8,1
값싼,Verb,2,1
갓,Noun,9,2
갓,Noun,10,1
갓으,Noun,10,1
갔긴,Verb,7,1
갔네요,Verb,5,1
갔네요,Verb,7,1
갔는데,Verb,1,5
갔는데,Verb,2,1
갔는데,Verb,7,1
갔는데,Verb,8,1
갔는데,Verb,9,4
갔는데,Verb,10,1
갔는지,Verb,10,1
갔다,Verb,1,1
갔다,Verb,5,1
갔다가,Verb,1,1
갔다가,Verb,10,1
갔다면,Verb,10,1
갔다하고,Verb,8,1
갔더니,Verb,1,1
갔디,Verb,10,1
갔습니다,Verb,9,1
갔어요,Verb,10,1
갔었는데,Verb,10,1
갔으면,Verb,7,1
갔지만,Verb,8,1
갔지만,Verb,10,1
갔지요,Verb,10,1
강,Noun,6,1
강,Noun,9,1
강,Noun,10,11
강국,Noun,1,1
강남,Noun,5,1
강남,Noun,10,1
강력,Noun,9,1
강력,Noun,10,1
강력하네요,Adjective,10,1
강력한,Adjective,6,1
강력한,Adjective,10,1
강력히,Adjective,10,1
강렬했음,Adjective,9,1
강박,Noun,7,1
강비,Noun,1,1
강약,Noun,9,1
강요,Noun,1,1
강정,Noun,7,1
강제,Noun,1,1
강추,Noun,4,1
강추,Noun,5,1
강추,Noun,9,6
강추,Noun,10,24
강추염,Noun,10,1
강추예욜,Noun,10,1
강하게,Adjective,9,1
강하고,Adjective,7,1
강하지,Adjective,10,1
강한,Adjective,5,1
강한,Adjective,6,1
강한,Adjective,7,1
강한,Adjective,8,2
강한,Adjective,9,1
강한데,Adjective,8,1
강함에만,Adjective,10,1
강함이,Adjective,9,1
강해,Adjective,1,1
강햇으,Noun,8,1
강했고,Adjective,8,1
강화,Noun,10,1
갖고,Verb,6,1
갖고,Verb,9,1
갖고,Verb,10,1
갖곤,Foreign,8,1
갖춰가는,Verb,9,1
갘,Noun,6,1
같,Adjective,1,2
같,Adjective,6,1
같,Adjective,7,2
같,Adjective,8,2
같,Adjective,9,2
같,Adjective,10,1
같고,Adjective,1,2
같고,Adjective,5,1
같고,Adjective,7,1
같고,Adjective,9,2
같고,Adjective,10,4
같구,Adjective,10,1
같군요,Adjective,10,1
같기,Adjective,8,1
같기는,Adjective,6,1
같기도,Adjective,7,1
같기도,Adjective,9,2
같긴,Adjective,9,1
같긴,Adjective,10,1
같내요,Adjective,10,1
같네,Adjective,1,1
같네,Adjective,7,1
같네,Adjective,9,1
같네요,Adjective,1,1
같네요,Adjective,5,2
같네요,Adjective,6,4
같네요,Adjective,7,5
같네요,Adjective,8,1
같네요,Adjective,9,4
같네요,Adjective,10,6
같는데,Adjective,7,1
같다,Adjective,1,7
같다,Adjective,3,1
같다,Adjective,5,2
같다,Adjective,6,1
같다,Adjective,7,6
같다,Adjective,8,7
같다,Adjective,9,11
같다,Adjective,10,16
같다고,Adjective,8,1
같다는,Adjective,7,1
같다다음,Adjective,6,1
같더만,Adjective,1,1
같던,Adjective,3,1
같습니다,Adjective,1,2
같습니다,Adjective,7,1
같습니다,Adjective,8,3
같습니다,Adjective,9,1
같습니다,Adjective,10,3
같아,Adjective,8,2
같아,Adjective,10,2
같아도,Adjective,10,1
같아서,Adjective,6,1
같아서,Adjective,8,5
같아서,Adjective,9,1
같아서,Adjective,10,2
같아선,Adjective,10,1
같아여,Adjective,8,1
같아여,Adjective,10,1
같아요,Adjective,1,2
같아요,Adjective,6,2
같아요,Adjective,7,5
같아요,Adjective,8,5
같아요,Adjective,9,5
같아요,Adjective,10,12
같아졌다,Adjective,8,1
같았는데,Adjective,9,1
같았다,Adjective,1,1
같았어요,Adjective,1,1
같았어요,Adjective,6,1
같았음,Adjective,7,1
같았지만,Adjective,9,1
같에,Adjective,9,1
같으나,Adjective,1,1
같으나,Adjective,5,1
같은,Adjective,1,9
같은,Adjective,2,1
같은,Adjective,4,1
같은,Adjective,5,2
같은,Adjective,6,2
같은,Adjective,7,5
같은,Adjective,8,7
같은,Adjective,9,9
같은,Adjective,10,12
같은거,Adjective,9,1
같은거,Adjective,10,3
같은것부터,Adjective,9,1
같은게,Adjective,8,1
같은게,Adjective,10,1
같은데,Adjective,1,4
같은데,Adjective,6,3
같은데,Adjective,8,3
같은데,Adjective,9,1
같은데,Adjective,10,2
같을,Adjective,1,1
같음,Adjective,1,2
같음,Adjective,5,1
같음,Adjective,7,3
같음,Adjective,8,3
같음,Adjective,9,5
같음,Adjective,10,5
같이,Adverb,1,5
같이,Adverb,7,2
같이,Adverb,8,4
같이,Adverb,9,5
같이,Adverb,10,9
같이,Josa,6,1
같이,Josa,7,2
같이,Josa,9,1
같이,Josa,10,1
같이나,Josa,9,1
같지,Adjective,5,1
같지,Adjective,6,1
같지,Adjective,10,1
같지가,Adjective,6,1
같지도,Adjective,9,1
같지만,Adjective,8,2
같지만,Adjective,10,1
개,Noun,1,29
개,Noun,2,6
개,Noun,3,1
개,Noun,4,1
개,Noun,5,2
개,Noun,6,2
개,Noun,7,2
개,Noun,8,4
개,Noun,9,1
개,Noun,10,18
개,Suffix,1,1
개,Suffix,5,1
개,Suffix,6,1
개,Suffix,8,1
개,Suffix,10,9
개간,Noun,10,3
개개인,Noun,1,1
개개인,Noun,9,2
개개인,Noun,10,2
개굿,Noun,10,2
개그,Noun,1,3
개그,Noun,3,1
개그,Noun,4,1
개그,Noun,5,1
개그,Noun,6,1
개그,Noun,7,3
개그,Noun,8,3
개그,Noun,9,6
개그,Noun,10,9
개극혐,Noun,10,1
개기대,Verb,10,1
개꿀,Noun,10,8
개꿀임,Noun,10,1
개꿀잼,Noun,5,1
개꿀잼,Noun,9,2
개꿀잼,Noun,10,10
개나줘,Verb,1,2
개나줘,Verb,3,1
개념,Noun,10,2
개노답,Verb,10,1
개도,Noun,1,2
개드립,Noun,1,1
개떡,Noun,1,2
개똥,Noun,1,2
개똥,Noun,10,1
개랴,Verb,3,1
개망작,Noun,1,1
개멋,Noun,10,2
개명,Noun,10,1
개봉,Noun,5,1
개봉,Noun,7,4
개봉,Noun,8,1
개봉,Noun,9,3
개봉,Noun,10,14
개봉일,Noun,1,1
개뿔,Noun,1,3
개살구,Noun,5,1
개선,Noun,6,1
개설,Noun,10,1
개성,Noun,1,1
개성,Noun,7,2
개성,Noun,8,1
개성,Noun,10,4
개연,Noun,1,9
개연,Noun,2,1
개연,Noun,4,3
개연,Noun,5,1
개연,Noun,6,2
개연,Noun,7,4
개연,Noun,8,2
개연,Noun,10,5
개오,Verb,1,1
개인,Noun,1,8
개인,Noun,2,1
개인,Noun,5,2
개인,Noun,6,5
개인,Noun,7,6
개인,Noun,8,6
개인,Noun,9,11
개인,Noun,10,16
개임,Noun,10,1
개재,Noun,10,2
개잼,Noun,10,6
개잼굿,Noun,10,1
개잼꿀잼,Noun,10,2
개잼없슴,Noun,1,1
개쩌,Noun,8,1
개쩌,Noun,9,1
개쩔,Noun,10,1
개쩜,Noun,10,4
개취,Noun,1,1
개판,Noun,7,1
개핵,Noun,1,1
개핵잼,Noun,10,1
객관,Noun,1,1
갠,Noun,2,1
갠,Noun,4,1
갠,Noun,7,1
갠,Noun,8,3
갠,Noun,10,9
갠찬네,Adjective,10,1
갠찬트,Noun,10,1
갤,Verb,10,1
갤럭시,Noun,5,1
갤럭시,Noun,7,1
갤럭시,Noun,8,1
갤럭시,Noun,10,2
갭,Verb,10,1
갯,Noun,7,1
갱신,Noun,1,1
갸,Noun,10,1
갸꿀잼,Noun,10,1
갸우뚱,Adverb,9,1
걍,Adverb,1,4
걍,Adverb,2,2
걍,Adverb,6,2
걍,Adverb,7,4
걍,Adverb,8,4
걍,Adverb,9,2
걍,Adverb,10,23
걍재밋었다,Noun,10,1
걔,Modifier,4,1
걔,Noun,1,1
걔,Noun,8,2
거,Noun,1,24
거,Noun,3,1
거,Noun,7,1
거,Noun,8,4
거,Noun,9,4
거,Noun,10,35
거기,Noun,1,1
거기,Noun,6,1
거기,Noun,9,1
거기,Noun,10,1
거나,Noun,1,2
거대한,Adjective,1,1
거대한,Adjective,10,1
거더,Noun,10,1
거도,Noun,5,2
거든,Verb,10,1
거란,Noun,8,1
거리,Noun,1,1
거리,Noun,6,1
거리,Noun,7,2
거리,Noun,8,3
거리,Noun,9,1
거리,Noun,10,4
거린것,Noun,7,1
거보,Noun,5,1
거셈,Noun,1,1
거슬렸음,Verb,10,1
거실,Noun,1,1
거야,Eomi,10,1
거의,Noun,1,5
거의,Noun,4,1
거의,Noun,6,1
거의,Noun,8,1
거의,Noun,9,1
거의,Noun,10,4
거지,Noun,1,4
거지,Noun,7,1
거지,Noun,8,1
거쳐,Verb,10,1
거친,Verb,10,1
거품,Noun,1,10
걱정,Noun,7,1
걱정,Noun,8,1
걱정,Noun,9,3
걱정,Noun,10,6
건,Noun,3,1
건,Noun,6,3
건,Noun,7,2
건,Noun,8,4
건,Noun,9,4
건,Noun,10,7
건가,Noun,1,3
건가,Noun,5,1
건가,Noun,6,2
건가,Noun,7,1
건가,Noun,9,1
건가,Noun,10,2
건강,Noun,5,1
건대,Noun,10,1
건데,Eomi,10,1
건데,Noun,10,1
건물,Noun,7,1
건지,Verb,1,11
건지,Verb,4,1
건지,Verb,5,2
건지,Verb,6,1
건지,Verb,7,2
건지,Verb,8,5
건지,Verb,9,1
건지,Verb,10,4
건지는,Verb,7,1
건집니다,Verb,10,1
건틀렛,Noun,9,1
건틀릿,Noun,10,1
걸,Noun,1,7
걸,Noun,3,1
걸,Noun,6,4
걸,Noun,8,4
걸,Noun,9,4
걸,Noun,10,10
걸고,Verb,8,1
걸고,Verb,9,1
걸까,Verb,2,1
걸려있고,Verb,1,1
걸렸지만,Verb,8,1
걸린,Verb,1,1
걸린,Verb,7,2
걸린,Verb,8,1
걸린,Verb,10,1
걸음,Noun,9,1
걸작,Noun,8,1
걸작,Noun,10,1
걸지말고,Verb,1,1
검다리,Adjective,7,1
검다리,Adjective,9,2
검색,Noun,8,1
검색,Noun,10,1
검은,Adjective,9,1
겁,Noun,10,1
겁나,Verb,7,1
겁나,Verb,10,6
겁나이,Verb,10,1
겁내,Noun,8,1
겁니다,Verb,1,1
겁니다,Verb,9,2
겁니다,Verb,10,4
것,Noun,1,13
것,Noun,3,4
것,Noun,4,3
것,Noun,5,5
것,Noun,6,17
것,Noun,7,14
것,Noun,8,29
것,Noun,9,17
것,Noun,10,39
겅,Noun,10,1
겅중겅중,Adverb,7,1
겉,Noun,7,1
겉,Noun,8,1
겉멋,Noun,6,1
게,Josa,1,26
게,Josa,2,4
게,Josa,3,1
게,Josa,5,8
게,Josa,6,6
게,Josa,7,3
게,Josa,8,10
게,Josa,9,13
게,Josa,10,36
게,Noun,1,6
게,Noun,5,1
게,Noun,7,3
게,Noun,8,4
게,Noun,9,1
게,Noun,10,5
게다가,Noun,6,1
게다가,Noun,10,1
게이,Noun,1,1
게인,Noun,9,1
게임,Noun,6,2
게임,Noun,8,1
게임,Noun,10,1
겟,Noun,10,1
겟츄,Noun,1,1
겠냐만,Verb,10,1
겠네여,Verb,6,1
겠다는,Verb,9,1
겠음,Verb,10,1
겠지하다가,Verb,10,1
겨,Noun,8,2
겨,Noun,10,2
겨내면서,Verb,6,1
겨우,Noun,1,1
겨우,Noun,7,1
격투,Noun,9,2
격투,Noun,10,2
결,Noun,8,1
결과,Noun,7,1
결국,Adverb,1,3
결국,Adverb,5,1
결국,Adverb,6,2
결국,Adverb,7,1
결국,Adverb,8,1
결국,Adverb,10,3
결론,Noun,3,1
결론,Noun,5,2
결론,Noun,8,1
결론,Noun,10,4
결말,Noun,1,1
결말,Noun,8,1
결말,Noun,9,1
결말,Noun,10,3
결성,Noun,4,1
결성,Noun,9,1
결속,Noun,9,1
결의,Noun,8,1
결전,Noun,7,1
결점,Noun,10,1
결정,Noun,10,1
결제,Noun,9,1
결코,Noun,6,1
결코,Noun,10,1
결투,Noun,8,1
결함,Noun,9,1
겹,Noun,7,1
겼다,Verb,1,1
경,Modifier,1,1
경계,Noun,8,1
경우,Noun,6,1
경우,Noun,7,1
경우,Noun,9,1
경우,Noun,10,1
경이,Noun,7,1
경제,Noun,1,1
경지,Noun,1,1
경찰,Noun,7,1
경치,Noun,2,1
경향,Noun,7,1
경험,Noun,10,1
계,Noun,1,3
계,Noun,9,2
계,Suffix,1,2
계,Suffix,10,1
계기,Noun,8,1
계기,Noun,10,1
계단,Noun,10,1
계보,Noun,6,1
계속,Noun,1,3
계속,Noun,4,1
계속,Noun,5,1
계속,Noun,6,2
계속,Noun,7,2
계속,Noun,8,5
계속,Noun,9,6
계속,Noun,10,19
계시,Noun,8,1
계시길,Adjective,10,2
계시다면,Adjective,9,1
계해,Noun,4,1
고,Josa,1,14
고,Josa,2,1
고,Josa,3,2
고,Josa,5,9
고,Josa,6,7
고,Josa,7,15
고,Josa,8,21
고,Josa,9,22
고,Josa,10,58
고,Modifier,6,1
고,Modifier,10,1
고,Noun,5,2
고,Noun,6,1
고,Noun,9,1
고,Noun,10,3
고가,Noun,10,1
고가도,Noun,10,1
고가도로,Noun,10,1
고갈,Noun,8,1
고개,Noun,9,2
고거,Noun,6,1
고결하다,Adjective,9,1
고고,Noun,10,1
고구마,Noun,10,1
고군,Adjective,1,1
고귀한,Adjective,10,1
고난,Noun,8,1
고뇌,Noun,4,1
고뇌,Noun,9,2
고뇌,Noun,10,1
고딩,Noun,10,1
고량,Noun,6,1
고로,Noun,10,1
고르고,Verb,10,1
고르라,Verb,10,1
고마워요,Adjective,10,1
고만하자,Adjective,4,1
고맙게,Adjective,8,1
고맙다,Adjective,10,1
고맙습니다,Adjective,10,1
고민,Noun,10,1
고부,Noun,7,1
고뿌,Noun,10,1
고서,Noun,10,1
고스트라이더,Noun,1,1
고역,Noun,5,1
고운말,Adjective,9,1
고유명사,Noun,7,1
고작,Noun,1,1
고작,Noun,6,1
고재,Noun,9,1
고조,Noun,1,1
고조,Noun,4,1
고지식함이,Adjective,10,1
고질,Noun,1,2
고질라,Noun,10,1
고충,Noun,10,1
고통,Noun,9,1
고통,Noun,10,1
고하,Noun,8,1
고하,Noun,10,1
고함,Noun,9,1
고해,Noun,1,2
곡,Noun,10,1
곧,Noun,9,1
골격,Noun,9,1
골고,Verb,1,2
골고루,Adverb,9,1
골동,Noun,7,1
골로,Noun,2,1
골목,Noun,1,1
골목,Noun,10,1
골수,Noun,7,1
골수팬,Noun,7,1
곱니다,Adjective,10,2
곳,Noun,7,1
곳,Noun,8,1
곳,Noun,10,4
곳곳,Noun,7,1
곳곳,Noun,8,4
곳곳,Noun,10,1
공,Modifier,1,2
공,Noun,6,1
공,Noun,9,1
공감,Noun,1,1
공감,Noun,4,1
공감,Noun,7,1
공감,Noun,10,1
공격수,Noun,10,1
공백,Noun,1,1
공백,Noun,3,1
공백,Noun,10,3
공부,Noun,8,1
공사,Noun,10,1
공산품,Noun,1,1
공세,Noun,8,1
공원,Noun,1,1
공유,Noun,10,1
공장,Noun,1,1
공짜,Noun,8,1
공포,Noun,10,1
과,Josa,1,14
과,Josa,2,2
과,Josa,3,1
과,Josa,5,1
과,Josa,6,10
과,Josa,7,21
과,Josa,8,27
과,Josa,9,32
과,Josa,10,47
과,Noun,1,4
과,Noun,3,1
과,Noun,4,1
과,Noun,6,3
과,Noun,7,1
과,Noun,8,1
과,Noun,9,2
과,Noun,10,1
과거,Noun,1,1
과거,Noun,8,1
과거,Noun,10,2
과는,Josa,10,3
과대,Noun,1,1
과대,Noun,5,1
과대,Noun,8,1
과도기,Noun,7,1
과도기,Noun,8,1
과연,Noun,10,2
과유,Noun,5,1
과의,Josa,1,1
과의,Josa,6,2
과의,Josa,9,2
과의,Josa,10,1
과잉,Noun,6,1
과자,Noun,10,1
과정,Noun,8,2
과정,Noun,9,1
과정,Noun,10,1
과학자,Noun,7,1
관,Noun,1,1
관,Noun,8,2
관,Noun,10,4
관객,Noun,1,4
관객,Noun,6,1
관객,Noun,7,1
관객,Noun,8,2
관객,Noun,9,2
관객,Noun,10,3
관객수,Noun,2,1
관계,Noun,8,1
관계,Noun,9,1
관계,Noun,10,1
관계없이,Adverb,9,1
관광,Noun,1,1
관광객,Noun,10,2
관념,Noun,7,1
관도,Noun,5,1
관란,Noun,9,1
관란,Noun,10,1
